relation_id,subject,relation,object,doc_id,chunk_id,evidence,confidence
REL-fbe9afc222dbf7e8d5e7,DOC013,document_mentions_location,United States,DOC013,DOC013-C0118,United States.,0.98
REL-9557dbe4490f64d2691c,DOC013,document_mentions_location,United States,DOC013,DOC013-C0119,United States.,0.98
REL-2693284050445e0be003,DOC013,document_mentions_location,United States,DOC013,DOC013-C0127,United States.,0.98
REL-0693c4fea61ad5afb2b6,DOC013,document_mentions_location,United States,DOC013,DOC013-C0131,"U.S. Fish and Wildlife Serv- ice, the USDA Forest Service, and Indian Tribes with signifi cant land holdings.",0.98
REL-c4c5b84ca82bc540c45c,DOC013,document_mentions_location,United States,DOC013,DOC013-C0135,"U.S. Forest Service, the Ruffed Grouse Society, Trout Unlimited, and the Milwaukee Public Museum.",0.98
REL-7abef4d5a83de707caf4,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0001,"Canada are the traditional, treaty and unceded territories of First Nations, Inuit and the Métis Nation.",0.98
REL-21badbbdb698f5f1006b,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0002,Canada (1986–2025) U.S.,0.98
REL-2f6764ec69f6864d06fb,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0003,"In eastern Canada and British Columbia, researchers are finding new ways to monitor elusive waterfowl.",0.98
REL-242abefec0e3e0613f9f,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0004,Canada.,0.98
REL-bdbffb170d5173efa33a,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0005,Canada (D U C) is work- ing with landowners across Atlantic Canada through its Small Marsh Restoration Program.,0.98
REL-4161c188572d8e1c08de,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0006,Canada The Long Point Phragmites Action Alliance illustrates the power of working together to both deliver results on the ground and raise the funds needed to support the work.,0.98
REL-8681cac96962252b59ae,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0007,Canada.,0.98
REL-a5bde1184621a7b6c852,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0008,"Canada’s Species at Risk Act, such as Barn Owl, Barn Swallow, Horned Grebe, Peregrine Falcon, Short-Eared Owl, Pacific Water Shrew, Western Bumble Bee and Western Painted Turtle.",0.98
REL-96945fa23be0a9868eea,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0009,Canada Funding constraints limited the scope of the project.,0.98
REL-02b7f1d6ec3f59480f48,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0010,"Canada Canadian Intermountain Joint Venture www.cijv.ca With an area of 123.5 million acres (50 million hectares), the Canadian Intermountain Joint Venture (C I J V) covers portions of British Columbia (B.C.) and Alberta.",0.98
REL-5f0bbad6ddd177d57b8c,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0011,Canada Geese in Lower Wolf Creek.,0.98
REL-c57ffd1b1e1ee456fbfb,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0012,Canada partnered with D U C and Environment and Climate Change Canada on a multi-year project to measure the effect of conservation efforts on bird diversity and abundance in B.C.’s Cariboo–Chilcotin Coast region.,0.98
REL-83a3a8d604063ea41549,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0013,Canada provide habitat for most North American duck species.,0.98
REL-d91909baf79e57fbf43b,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0014,Canada Municipalities working with wetlands Alberta municipalities play an important role in maintaining wetland ecosystem services.,0.98
REL-c1a0f8a8a50f59f85084,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0015,"Canada Western Boreal Forest An award-winning collaboration About 85% of the nation’s critical wetlands are in the Western Boreal Forest (W B F), and roughly 40% of North America’s waterfowl breed here.",0.98
REL-a644c713a3fa1739730f,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0016,Canada and the United States.,0.98
REL-375ed1fa032f20b3ed52,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0017,"Canada Geese on intertidal grazing lawn on Akimiski Island, Nunavut.",0.98
REL-0fa7bce1b1ab537be390,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0018,Canada to meet rising concerns about light goose overpopulation and the resulting impacts on arctic ecosystems.,0.98
REL-6416bf33549e833fe130,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0019,Canada to Virginia and from Ontario to Tennessee.,0.98
REL-ff2fc95e017ae5cc1b3e,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0020,Canada First Research Excellence Fund Canadian National Railway Capital Regional District (B.C.) Cenovus Energy Inc.,0.98
REL-c7fff1f5485ef36d8e0a,DOC014,document_mentions_location,Canada,DOC014,DOC014-C0021,"Canada Limited Ministère de l’Environnement, de la Lutte contre les changements climatiques, de la Fau ne et des Parcs Moncton (City of) Mount Allison University Nanaimo (Regional District of) National Research Council Canada",0.98
REL-39b90dd4500ddfdc4321,DOC014,document_mentions_location,North America,DOC014,DOC014-C0001,"North America, working at international, national and regional levels on a variety of waterfowl, habitat management and people issues.",0.98
REL-581a8ab3d66107d9bae6,DOC014,document_mentions_location,North America,DOC014,DOC014-C0003,"North America’s waterfowl breed in Canada, while nine out of ten hunters are located in the United States.",0.98
REL-ff5e33539f1a5b5846e8,DOC014,document_mentions_location,North America,DOC014,DOC014-C0004,"North America’s waterfowl breed in Canada, while nine out of ten hunters are located in the United States.",0.98
REL-e6947d67c614ecdf9421,DOC014,document_mentions_location,North America,DOC014,DOC014-C0013,North America.,0.98
REL-e8b9962e89432c0a4ec8,DOC014,document_mentions_location,North America,DOC014,DOC014-C0014,North America.,0.98
REL-82d1341bf41893c2ff73,DOC014,document_mentions_location,North America,DOC014,DOC014-C0015,North America’s waterfowl breed here.,0.98
REL-90c8a5627eb4e2660848,DOC014,document_mentions_location,North America,DOC014,DOC014-C0016,North America and including circumpolar countries.,0.98
REL-4442b55e0206b9dbd489,DOC014,document_mentions_location,North America,DOC014,DOC014-C0017,pcoa.ca www.ganso delartico.com The Arctic Goose Joint Venture (A G J V) covers 924 million acres (374 mil- lion hectares) spanning North America and circumpolar countries on other continents.,0.98
REL-cf6f39ebc29d637f62be,DOC014,document_mentions_location,North America,DOC014,DOC014-C0018,"North America’s flyways and are essential to maintaining stable populations of geese, and other migratory bi rds, for sustainable arctic ecosystems.",0.98
REL-9af55ebd2c45d6d64da1,DOC014,document_mentions_location,United States,DOC014,DOC014-C0001,"U.S. governments signed this partnership agreement, laying the foundation for international co-operation in the recovery of declining waterfowl popu- lations.",0.98
REL-9cace8271e85d1b22d19,DOC014,document_mentions_location,United States,DOC014,DOC014-C0002,U.S. federal $889 M U.S.,0.98
REL-1715bc8181f3d3a72319,DOC014,document_mentions_location,United States,DOC014,DOC014-C0003,United States.,0.98
REL-abbfc2cfc83bf8842c97,DOC014,document_mentions_location,United States,DOC014,DOC014-C0004,United States.,0.98
REL-45e2560d31a322a09302,DOC014,document_mentions_location,United States,DOC014,DOC014-C0013,U.S. partners exemplify the “whole of society” approach to conservation.,0.98
REL-68469a06a4f4dd001cbc,DOC014,document_mentions_location,United States,DOC014,DOC014-C0014,"U.S. state duck stamp partners, and landowners like the Honkerville group are securing resilient wetlands and grasslands that benefit waterfowl, wildlife and watersheds.",0.98
REL-6c985cfa47f79d410f78,DOC014,document_mentions_location,United States,DOC014,DOC014-C0016,United States.,0.98
REL-e6d26b13d6dd17b8cd22,DOC014,document_mentions_location,United States,DOC014,DOC014-C0018,United States and Canada to meet rising concerns about light goose overpopulation and the resulting impacts on arctic ecosystems.,0.98
REL-a99478190a9ed73cdf88,DOC014,document_mentions_location,United States,DOC014,DOC014-C0020,U.S. agencies Alabama Department of Conservation and Natural Resources Alaska Department of Fish and Game American Friends of Canadian Nature Ariz ona Game and Fish Department Arkansas Game and Fish Commission Atlantic Flywa,0.98
REL-d13ece0a0db230e49dd6,DOC014,document_mentions_location,United States,DOC014,DOC014-C0021,U.S. agencies Alabama Department of Conservation and Natural Resources Alaska Department of Fish and Game American Friends of Canadian Nature Ariz ona Game and Fish Department Arkansas Game and Fish Commission Atlantic Flywa,0.98
REL-ea4192c036127ddf7a80,DOC015,document_mentions_location,Mississippi River,DOC015,DOC015-C0005,Mississippi River valley previously had several million acres of bottomland hardwood timber.,0.98
REL-4a397c4bbeaa2054277e,DOC015,document_mentions_location,Missouri,DOC015,DOC015-C0001,"MISSOURI STATE REPORT May 6, 2025 Jason Sumners, Director Missouri Department of Conservation 2901 West Truman Blvd.",0.98
REL-34093499e76c9b22f306,DOC015,document_mentions_location,Missouri,DOC015,DOC015-C0002,Missouri Ozarks.,0.98
REL-0b4da4b5409fbe18ef22,DOC015,document_mentions_location,Missouri,DOC015,DOC015-C0003,Missouri.,0.98
REL-70f6b70847931b9da3ab,DOC015,document_mentions_location,Missouri,DOC015,DOC015-C0004,"Missouri Recreational Access Program, collected input from attendees of the regional Wetlands Summit hosted by the Conservation Federation of Missouri and MDC, conducted a survey and a series of focus groups with landowners in C",0.98
REL-9e99dc02c6383ad4da0e,DOC015,document_mentions_location,Missouri,DOC015,DOC015-C0005,"Missouri’s spring turkey regulations were simplified in 2024, resulting in an increase in permit sales.",0.98
REL-77a6173cc8280c2638fd,DOC015,document_mentions_location,Missouri River,DOC015,DOC015-C0002,"Missouri River Basin Invasive Carp Technical Committee, Scenic Rivers Invasive Species Partnership, Missouri Invasive Plant Council, and Missouri Invasive Forest Pest Council.",0.98
REL-b213c82b661d9001f2a3,DOC015,document_mentions_location,Missouri River,DOC015,DOC015-C0003,Missouri River in January of 2024.,0.98
REL-afa7af5e797e61fb9354,DOC015,document_mentions_location,Missouri River,DOC015,DOC015-C0004,Missouri River in January of 2024.,0.98
REL-9a394a7bdf72cfa17a68,DOC015,document_mentions_location,United States,DOC015,DOC015-C0001,U.S. Forest Service’s Mark Twain National Forest as part of a pilot effort to achieve holistic ecosystem restoration of Missouri’s shortleaf pine woodlands.,0.98
REL-cdf0a329bbcbbede7eff,DOC015,document_mentions_location,United States,DOC015,DOC015-C0002,U.S. Forest Service’s Mark Twain National Forest as part of a pilot effort to achieve holistic ecosystem restoration of Missouri’s shortleaf pine woodlands.,0.98
REL-6a18649a550a32768f84,DOC016,document_mentions_location,Mississippi River,DOC016,DOC016-C0003,"Mississippi River Method: Pole and line Previous state record: 80 lbs., Lake of the Ozarks, Oct.",0.98
REL-0fb3785905996771d2fd,DOC016,document_mentions_location,Mississippi River,DOC016,DOC016-C0006,"Mississippi River Basin Panel, and others, to promote awareness and implementation of effective management and conservation efforts that protect healthy land, water, and forests on public and private lands in Missouri.",0.98
REL-f7e06bebbcf998ced710,DOC016,document_mentions_location,Mississippi River,DOC016,DOC016-C0011,Mississippi River.,0.98
REL-f767e3577195447dc236,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0001,"Missouri Conservationist: January 2025 Stay In Touch Stay in Touch with MDC news, newsletters, events, and manage your subscription Link Sign Up View the Digital Magazine Download Issue 5.80 MB More Issues Media Image Title Annu",0.98
REL-ec528a610f48686449d5,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0002,"Fish and Wildlife Service, the formation of a statewide Missouri Stream Connectivity Partnership (MO SCP) to address removing aquatic organism passage barriers in streams.",0.98
REL-bafa8031942e60c8ccd1,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0003,Missouri is blessed with many lakes and streams that provide world-class angling opportunities.,0.98
REL-24a370d08b8da3ac2792,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0004,Missouri’s citizens.,0.98
REL-4f211065f0d5bc75d14b,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0005,"Missouri was experiencing effects of drought conditions, which continued through May.",0.98
REL-941fae061b52771e9fa9,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0006,"Missouri now has 11 priority geographies, adding the Golden Grasslands during FY24.",0.98
REL-fdb1d2306edd7190d36f,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0007,"Fish and Wildlife Service and Kansas Department of Wildlife and Parks, conducted an invasive carp removal on the lower Grand River in northwest Missouri.",0.98
REL-75f65d4837f4f8be72a1,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0008,"Missouri, MDC’s CWD Surveillance and Management Plan was revised in 2022.",0.98
REL-afd7cddcb772ba68b4bc,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0009,"Missouri Botanical Garden, and several other community-based organizations.",0.98
REL-b4ce0050239e3ec9452b,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0010,Missouri trails.,0.98
REL-0a3c136c922e6e07e522,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0011,"Missouri Stream Team, the Master Naturalist Program, and the Missouri Forestkeepers Network.",0.98
REL-e5dd1fbf546ba2638981,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0012,Missouri forests in the past year.,0.98
